C4_sat_frac,C6_sat_frac,C8_sat_frac,C10_sat_frac,C12_sat_frac,C14_sat_frac,C16_sat_frac,C18_sat_frac,C4_unsat_frac,C6_unsat_frac,C8_unsat_frac,C10_unsat_frac,C12_unsat_frac,C14_unsat_frac,C16_unsat_frac,C18_unsat_frac
0.0004351541876511338,0.0006749531699548516,0.005967469247916189,0.004782529643732202,0.0564498712142843,0.21586760527641666,0.3746629558895703,0.3411594613704743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00036305185968258877,0.0005574863319686254,0.0049181101673305755,0.003957145124584662,0.04759106618001901,0.19019980635620043,0.3959854381060326,0.35642789587418144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00048250302834919806,0.0007467495895819528,0.006597478984743853,0.005281134607679477,0.06201742402894483,0.23023036979210407,0.38169523722644355,0.3129491027421531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00038150564493654127,0.0005891111426949686,0.005217447894737444,0.004200868494861138,0.050247168489113925,0.19558909575633682,0.4105682255467415,0.3332065770305777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00048256793448128043,0.0007495783407470697,0.006620681711901517,0.005297138410540159,0.06209492333787571,0.23237190352359305,0.398660556399775,0.2937226503410863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00037334082630007405,0.0005770001038858581,0.005102024554187566,0.004104521971448693,0.049102900429948415,0.19748787877614954,0.4020787327807683,0.34117360055731166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00042340487121368,0.0006541880931472847,0.0057733206275993034,0.004631517187022346,0.05498844128977322,0.21194697355333708,0.40579384293986703,0.3157883114380401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0003980488593745689,0.000614345553896321,0.005438076126695908,0.0043719559739688295,0.05212568457214221,0.20084230369946304,0.38459539258054326,0.3516141926339159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00046968379732375816,0.0007309426538120758,0.006460266531742916,0.0051716287916667445,0.06066197902886203,0.2288524325315646,0.40224573491248866,0.2954073317525391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00036085017412095855,0.000558149546666096,0.004942928871420403,0.003976287999442868,0.04760086010228795,0.1874404211178347,0.4022895849698674,0.35283091721835963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00047156641870243495,0.0007326331184899235,0.00647801937008347,0.005187806559919893,0.06091469090316246,0.22802035368606077,0.39583694344491555,0.30235798649866547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00045357551948082886,0.0007055127800213653,0.006239362634741374,0.0049867923640757395,0.05855292398092771,0.2187582333430403,0.3739949107195545,0.33630868865815816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00042178712108428633,0.0006524114482849112,0.005765794272709689,0.0046299433552619545,0.054963301387900204,0.21597882158835519,0.3982114705038756,0.3193764703225281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00044671929291742295,0.0006974034653077653,0.006170470547348709,0.004939937214722897,0.057955413590745825,0.2195166040669411,0.41783038797531585,0.2924430638467005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00039926869628013466,0.0006176185280624906,0.005468396311151822,0.00439067326814037,0.05222865121230592,0.20123598928834452,0.36452782918056725,0.3711315735151473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
